"id","cidr","createdAt","createdBy","description","envTypeConfigId","envTypeId","indexId","instanceType","inWorkflow","loadBalancerId","name","outputs","projectId","provisionedProductId","rev","status","studyIds","studyRoles","updatedAt","updatedBy"
"1b597ee2-6dfa-43f9-9d29-6384fe662ab6","150.182.234.222/32","2024-06-18T14:42:41.074Z","u-2NyUhdVKgoBbt6HBPdz0s","Larger kernel","Sagemaker-Custom-Kernels-Large","prod-o5niatppdiag6-pa-npc2jrch7qrky","research","ml.g4dn.4xlarge","false","","DebBigK","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-wloelozmdyieq/5210d280-2d81-11ef-8563-0e986e66b2cd""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionPolicy""},""OutputValue"":{""S"":""presigned-url-access""},""Description"":{""S"":""Inline policy name that has use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionType""},""OutputValue"":{""S"":""SageMaker""},""Description"":{""S"":""Type of environment this connection is for""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1718721889987-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionInfo""},""OutputValue"":{""S"":""BasicNotebookInstance-5V92Cylrhvcg""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRole""},""OutputValue"":{""S"":""analysis-1718721889987-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role name to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionName""},""OutputValue"":{""S"":""SageMaker Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1718721889987-sagemaker-notebook-role""},""Description"":{""S"":""IAM role assumed by the SageMaker workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionNotebookArn""},""OutputValue"":{""S"":""arn:aws:sagemaker:us-east-1:985832498708:notebook-instance/basicnotebookinstance-5v92cylrhvcg""},""Description"":{""S"":""SageMaker Notebook Arn""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionScheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}},{""M"":{""OutputKey"":{""S"":""NotebookInstanceName""},""OutputValue"":{""S"":""BasicNotebookInstance-5V92Cylrhvcg""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}}]","Research-Fellowship-C2","pp-wloelozmdyieq","45","STARTING_FAILED","[{""S"":""rfc2-deborah-mudali""}]","{""rfc2-deborah-mudali"":{""S"":""arn:aws:iam::985832498708:role/swb-Ara2fqbEjt9GaJlwkjrASU-fs-1701708345222""}}","2024-06-27T14:07:33.348Z","u-2NyUhdVKgoBbt6HBPdz0s"
"3423e6f5-31b3-4602-8072-4c545eba7120","208.252.10.75/32","2024-09-18T17:04:10.195Z","u-vk1lGfLktviHhET07ubOq","workspace for aim 3 analysis","Sagemaker-Large","prod-o5niatppdiag6-pa-npc2jrch7qrky","research","ml.g5.4xlarge","false","","Aim-3-ML-Analysis","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-p6yvd3kvbfqew/5428aa50-75e0-11ef-a87a-12ccbd9bebcf""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionType""},""OutputValue"":{""S"":""SageMaker""},""Description"":{""S"":""Type of environment this connection is for""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRole""},""OutputValue"":{""S"":""analysis-1726679179018-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role name to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionInfo""},""OutputValue"":{""S"":""BasicNotebookInstance-gpOsuoh8SnGV""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1726679179018-sagemaker-notebook-role""},""Description"":{""S"":""IAM role assumed by the SageMaker workspace instance""}}},{""M"":{""OutputKey"":{""S"":""NotebookInstanceName""},""OutputValue"":{""S"":""BasicNotebookInstance-gpOsuoh8SnGV""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1726679179018-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionNotebookArn""},""OutputValue"":{""S"":""arn:aws:sagemaker:us-east-1:985832498708:notebook-instance/basicnotebookinstance-gposuoh8sngv""},""Description"":{""S"":""SageMaker Notebook Arn""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionPolicy""},""OutputValue"":{""S"":""presigned-url-access""},""Description"":{""S"":""Inline policy name that has use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionName""},""OutputValue"":{""S"":""SageMaker Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionScheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}}]","Consortium-Development-Project","pp-p6yvd3kvbfqew","85","STARTING_FAILED","[{""S"":""cardiometabolic-disparities-shared_PHS""}]","{""cardiometabolic-disparities-shared_PHS"":{""S"":""arn:aws:iam::985832498708:role/swb-Ara2fqbEjt9GaJlwkjrASU-fs-1714410924502""}}","2025-01-22T00:05:28.201Z","u-vk1lGfLktviHhET07ubOq"
"2e3b0e7f-788f-46b4-a772-155c70b0f564","170.173.72.54/32","2024-05-29T15:13:22.967Z","u-iqWYWUiHp4nDPKuf2I9_k","Workflow and code dev for CD trainees.","rstudio-large","prod-7rixzx2sygszm-pa-35hi6h7mizws4","research","g4ad.4xlarge","false","9617c535-0940-47cf-9742-fb735b37189c","lk-cd-sandbox","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-4iqjtifsoofjs/4bed5c10-1dce-11ef-825d-0affcb689e77""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePrivateIp""},""OutputValue"":{""S"":""10.128.10.60""},""Description"":{""S"":""Private IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""InstanceSecurityGroupId""},""OutputValue"":{""S"":""sg-00e0bd0f23d411880""},""Description"":{""S"":""EC2 Instance Security Group Id""}}},{""M"":{""OutputKey"":{""S"":""NeedsALB""},""OutputValue"":{""S"":""true""},""Description"":{""S"":""Flag to specify environment requires ALB""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-03b98cf87bb90fcfc""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-03b98cf87bb90fcfc""},""Description"":{""S"":""EC2 Linux Instance Id""}}},{""M"":{""OutputKey"":{""S"":""TargetGroupARN""},""OutputValue"":{""S"":""arn:aws:elasticloadbalancing:us-east-1:985832498708:targetgroup/analysis-1716995732311/d6ec055bea4c0ea8""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""RStudio Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1716995732311-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""NULL"":true},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MaxCountALBDependentWorkspaces""},""OutputValue"":{""S"":""100""},""Description"":{""S"":""Maximum number of ALB dependent Workspaces""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Type""},""OutputValue"":{""S"":""RStudioV2""},""Description"":{""S"":""Type of environment this connection is for""}}},{""M"":{""OutputKey"":{""S"":""ListenerRuleARN""},""OutputValue"":{""S"":""arn:aws:elasticloadbalancing:us-east-1:985832498708:listener-rule/app/analysis-1697738075242/e4549b32669cf866/93bd1d12165ffa38/f204cd48ca7ded91""},""Description"":{""S"":""ARN of the listener rule created by code""}}}]","Consortium-Development-Project","pp-4iqjtifsoofjs","49","STARTING_FAILED","[{""S"":""Consortium-Development-Project-lindsey-kornowske""}]","{""Consortium-Development-Project-lindsey-kornowske"":{""S"":""arn:aws:iam::985832498708:role/swb-Ara2fqbEjt9GaJlwkjrASU-fs-1706133285960""}}","2024-10-31T15:50:45.267Z","u-iqWYWUiHp4nDPKuf2I9_k"
"875b2404-df26-4611-a2fb-8a70040e12ad","204.131.83.167/32","2024-04-30T17:03:09.104Z","u-KID6sl9TB90YeituTh7Ku","Analyzing OCHIN data","Sagemaker-Medium","prod-o5niatppdiag6-pa-npc2jrch7qrky","research","ml.m5.4xlarge","false","","OCHIN-Analysis","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-nqza62yfgndm6/d3543920-0713-11ef-a2e0-0affdf4a57ab""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionNotebookArn""},""OutputValue"":{""S"":""arn:aws:sagemaker:us-east-1:985832498708:notebook-instance/basicnotebookinstance-ea1rielao31a""},""Description"":{""S"":""SageMaker Notebook Arn""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRole""},""OutputValue"":{""S"":""analysis-1714496717951-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role name to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionName""},""OutputValue"":{""S"":""SageMaker Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionScheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}},{""M"":{""OutputKey"":{""S"":""NotebookInstanceName""},""OutputValue"":{""S"":""BasicNotebookInstance-ea1riElaO31A""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1714496717951-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionPolicy""},""OutputValue"":{""S"":""presigned-url-access""},""Description"":{""S"":""Inline policy name that has use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionInfo""},""OutputValue"":{""S"":""BasicNotebookInstance-ea1riElaO31A""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionType""},""OutputValue"":{""S"":""SageMaker""},""Description"":{""S"":""Type of environment this connection is for""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1714496717951-sagemaker-notebook-role""},""Description"":{""S"":""IAM role assumed by the SageMaker workspace instance""}}}]","Research-Fellowship-C2","pp-nqza62yfgndm6","120","STARTING_FAILED","[{""S"":""rfc2-solmaz-amiri""}]","{""rfc2-solmaz-amiri"":{""S"":""arn:aws:iam::985832498708:role/swb-Ara2fqbEjt9GaJlwkjrASU-fs-1712080924878""}}","2024-09-30T15:57:27.459Z","u-KID6sl9TB90YeituTh7Ku"
"e9b7cbac-054b-49df-bff8-e7c62b8dc1dc","52.55.5.223/32","2024-06-26T02:07:25.586Z","u-g_PQIckPiNpcWM198wbB0","test","test","prod-eawoj7gbea2iy-pa-fn2v4j4v6tizi","0","t3.medium","false","","dftest-newal2-andconf","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-wym3ic7ojua3w/22f54b80-3361-11ef-b5a8-0affd4f1204b""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""SSH to Main EC2 instance""},""Description"":{""S"":""Name for connection""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePublicIp""},""OutputValue"":{""S"":""34.238.138.158""},""Description"":{""S"":""Public IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1719367774004-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""S"":""ec2-34-238-138-158.compute-1.amazonaws.com""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-09fdb5dd7a5d62160""},""Description"":{""S"":""EC2 Linux Instance Id""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-09fdb5dd7a5d62160""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""ssh""},""Description"":{""S"":""Protocol for connection""}}}]","aim-ahead-swb-prod","pp-wym3ic7ojua3w","12","STARTING_FAILED","[{""S"":""testing-david-foster""}]","{""testing-david-foster"":{""S"":""arn:aws:iam::985832498708:role/swb-Ara2fqbEjt9GaJlwkjrASU-fs-1710197437413""}}","2024-10-10T18:31:14.107Z","u-74cq57xq1gBAHm-UxlT8M"
"332a5808-6978-4834-ace4-3049cebaa6e9","24.147.255.3/32","2024-02-12T20:36:51.291Z","u-QnniVp2riMioHWEOpdn79","test-feb-researcher","sagemaker-small","prod-o5niatppdiag6-pa-vudrswc75oa4k","0","ml.t3.medium","false","","test-feb-researcher","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-sj6vdr35zd2uu/c12fcb20-c9e6-11ee-b76f-0e2e252ed3eb""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1707770339316-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionNotebookArn""},""OutputValue"":{""S"":""arn:aws:sagemaker:us-east-1:985832498708:notebook-instance/basicnotebookinstance-gisiujfwomss""},""Description"":{""S"":""SageMaker Notebook Arn""}}},{""M"":{""OutputKey"":{""S"":""NotebookInstanceName""},""OutputValue"":{""S"":""BasicNotebookInstance-gISIujfwomSS""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionName""},""OutputValue"":{""S"":""SageMaker Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionScheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionPolicy""},""OutputValue"":{""S"":""presigned-url-access""},""Description"":{""S"":""Inline policy name that has use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRole""},""OutputValue"":{""S"":""analysis-1707770339316-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role name to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionInfo""},""OutputValue"":{""S"":""BasicNotebookInstance-gISIujfwomSS""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1707770339316-sagemaker-notebook-role""},""Description"":{""S"":""IAM role assumed by the SageMaker workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionType""},""OutputValue"":{""S"":""SageMaker""},""Description"":{""S"":""Type of environment this connection is for""}}}]","aim-ahead-swb-prod","pp-sj6vdr35zd2uu","4","STARTING_FAILED","[{""S"":""demo-general""}]","{""demo-general"":{""S"":""arn:aws:iam::985832498708:role/swb-Ara2fqbEjt9GaJlwkjrASU-fs-1690829973028""}}","2024-03-20T16:40:51.913Z","u-QnniVp2riMioHWEOpdn79"
"3be0a6f0-cbfe-4177-b6b2-74836432beac","128.62.181.97/32","2023-12-14T20:39:49.248Z","u-sWk9McTIsstbQmR43FmDu","windows workspace","windows-large","prod-wksgqqvm6wm5g-pa-r7whn5rgrssdq","research","","false","","research-fellowship-phrbdg-reconnect2","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-v2s6feonjowqi/3b1ac5c0-9ac1-11ee-8998-0a143d7466c3""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""RDP to EC2 Windows Instance""},""Description"":{""S"":""Name of the connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-019097e5c15153357""},""Description"":{""S"":""EC2 Windows Instance Id""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""rdp""},""Description"":{""S"":""Protocol for connection""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1702586518080-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""S"":""ec2-34-207-139-201.compute-1.amazonaws.com""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePublicIp""},""OutputValue"":{""S"":""34.207.139.201""},""Description"":{""S"":""Public IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-019097e5c15153357""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}}]","Research-Fellowship","pp-v2s6feonjowqi","20","STARTING_FAILED","[{""S"":""Research-Fellowship-chanhyun-park""}]","{""Research-Fellowship-chanhyun-park"":{""S"":""arn:aws:iam::985832498708:role/swb-Ara2fqbEjt9GaJlwkjrASU-fs-1692210255566""}}","2024-07-11T19:54:14.330Z","u-74cq57xq1gBAHm-UxlT8M"
"94066538-4c59-4113-bb89-3f0ab104d2b8","73.196.231.1/32","2024-01-24T20:12:59.092Z","u-hcJvfPLlLZYwy3UrqbJCs","""work portal platform ""","sagemaker-medium","prod-o5niatppdiag6-pa-vudrswc75oa4k","research","ml.m5.4xlarge","false","","jstudio-python2n","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-626vlucidqfhi/488a6f90-baf5-11ee-b678-0af0031518e7""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1706127311858-sagemaker-notebook-role""},""Description"":{""S"":""IAM role assumed by the SageMaker workspace instance""}}},{""M"":{""OutputKey"":{""S"":""NotebookInstanceName""},""OutputValue"":{""S"":""BasicNotebookInstance-ZAPgcakSfPFx""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRole""},""OutputValue"":{""S"":""analysis-1706127311858-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role name to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionName""},""OutputValue"":{""S"":""SageMaker Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1706127311858-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionScheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionPolicy""},""OutputValue"":{""S"":""presigned-url-access""},""Description"":{""S"":""Inline policy name that has use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionInfo""},""OutputValue"":{""S"":""BasicNotebookInstance-ZAPgcakSfPFx""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionType""},""OutputValue"":{""S"":""SageMaker""},""Description"":{""S"":""Type of environment this connection is for""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionNotebookArn""},""OutputValue"":{""S"":""arn:aws:sagemaker:us-east-1:985832498708:notebook-instance/basicnotebookinstance-zapgcaksfpfx""},""Description"":{""S"":""SageMaker Notebook Arn""}}}]","Research-Fellowship-C2","pp-626vlucidqfhi","8","STARTING_FAILED","[{""S"":""rfc2-jerry-diabor""}]","{""rfc2-jerry-diabor"":{""S"":""arn:aws:iam::985832498708:role/swb-Ara2fqbEjt9GaJlwkjrASU-fs-1706127180071""}}","2024-05-24T16:25:23.910Z","u-74cq57xq1gBAHm-UxlT8M"
"74220d31-be2d-4a01-9b96-eb02033ea89b","144.118.0.0/16","2023-07-18T11:07:11.183Z","u-Zx_hKGIZiAKdLne_UsNRQ","ML - with more CPU count","sagemaker-medium","prod-o5niatppdiag6-pa-7xy4aasp5pk5e","research","","false","","RF-SageMaker-MaryLucas","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-4zz6xvwypee76/8cc02b80-255b-11ee-92c8-0e1feb2814c7""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionNotebookArn""},""OutputValue"":{""S"":""arn:aws:sagemaker:us-east-1:985832498708:notebook-instance/basicnotebookinstance-nrvxkas28k07""},""Description"":{""S"":""SageMaker Notebook Arn""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1689678560256-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionScheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionPolicy""},""OutputValue"":{""S"":""presigned-url-access""},""Description"":{""S"":""Inline policy name that has use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionType""},""OutputValue"":{""S"":""SageMaker""},""Description"":{""S"":""Type of environment this connection is for""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRole""},""OutputValue"":{""S"":""analysis-1689678560256-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role name to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1689678560256-sagemaker-notebook-role""},""Description"":{""S"":""IAM role assumed by the SageMaker workspace instance""}}},{""M"":{""OutputKey"":{""S"":""NotebookInstanceName""},""OutputValue"":{""S"":""BasicNotebookInstance-nRvxKaS28K07""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionName""},""OutputValue"":{""S"":""SageMaker Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionInfo""},""OutputValue"":{""S"":""BasicNotebookInstance-nRvxKaS28K07""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}}]","Research-Fellowship","pp-4zz6xvwypee76","57","STARTING_FAILED","[{""S"":""Research-Fellowship-mary-lucas""}]","{""Research-Fellowship-mary-lucas"":{""S"":""arn:aws:iam::985832498708:role/swb-Ara2fqbEjt9GaJlwkjrASU-fs-1677697845694""}}","2024-03-20T19:53:12.446Z","u-Zx_hKGIZiAKdLne_UsNRQ"
