"id","cidr","createdAt","createdBy","description","envTypeConfigId","envTypeId","error","hasConnections","indexId","inWorkflow","loadBalancerId","name","outputs","projectId","provisionedProductId","rev","status","studyIds","studyRoles","terminationLocked","updatedAt","updatedBy"
"64adfeff-5540-4684-be8b-a93fc64057ee","24.91.184.89/32","2023-01-06T12:40:57.913Z","u-xWdYRwke6ZOEpqpFKkMyu","""The RStudio EC2 lifecycle ""","rstudio-test","prod-znclegrz3drvk-pa-2cxkvfxw67ofy","","","0","true","","EC2-Test-RStudio","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-ofobuvlkij76i/b052cdc0-8dbf-11ed-99ca-0a83a7eaf14d""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-0ffa8a23146f099fb""},""Description"":{""S"":""EC2 Linux Instance Id""}}},{""M"":{""OutputKey"":{""S"":""NeedsALB""},""OutputValue"":{""S"":""true""},""Description"":{""S"":""Flag to specify environment requires ALB""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Type""},""OutputValue"":{""S"":""RStudioV2""},""Description"":{""S"":""Type of environment this connection is for""}}},{""M"":{""OutputKey"":{""S"":""TargetGroupARN""},""OutputValue"":{""S"":""arn:aws:elasticloadbalancing:us-east-1:985832498708:targetgroup/analysis-1673008993067/b5e25d451c45f51a""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePrivateIp""},""OutputValue"":{""S"":""10.128.10.58""},""Description"":{""S"":""Private IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MaxCountALBDependentWorkspaces""},""OutputValue"":{""S"":""100""},""Description"":{""S"":""Maximum number of ALB dependent Workspaces""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1673008993067-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""RStudio Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}},{""M"":{""OutputKey"":{""S"":""InstanceSecurityGroupId""},""OutputValue"":{""S"":""sg-029af1b52de61bd8c""},""Description"":{""S"":""EC2 Instance Security Group Id""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-0ffa8a23146f099fb""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""ListenerRuleARN""},""OutputValue"":{""S"":""arn:aws:elasticloadbalancing:us-east-1:985832498708:listener-rule/app/analysis-1664558298131/24900e75bb67c688/916e40ea13ad04ad/4451b5da9107bbfb""},""Description"":{""S"":""ARN of the listener rule created by code""}}}]","aim-ahead-swb-prod","pp-ofobuvlkij76i","11","TERMINATED","[]","","","2023-10-27T14:52:31.325Z","u-XXKcqsIbEsUvwwkKvKLNW"
"d20bc01c-d787-4717-809a-0293fab92249","134.174.140.196/32","2023-09-14T17:41:49.194Z","u-QnniVp2riMioHWEOpdn79","test","rstudio-small","prod-7rixzx2sygszm-pa-35hi6h7mizws4","","","teaching","true","","test","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-iylqvdv4eymcs/4a6d3e00-5326-11ee-8815-120d1f6c9ef9""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-01af4e6f46e580313""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""TargetGroupARN""},""OutputValue"":{""S"":""arn:aws:elasticloadbalancing:us-east-1:985832498708:targetgroup/analysis-1694713439352/b7d1a5e22fae55bb""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePrivateIp""},""OutputValue"":{""S"":""10.128.10.105""},""Description"":{""S"":""Private IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Type""},""OutputValue"":{""S"":""RStudioV2""},""Description"":{""S"":""Type of environment this connection is for""}}},{""M"":{""OutputKey"":{""S"":""NeedsALB""},""OutputValue"":{""S"":""true""},""Description"":{""S"":""Flag to specify environment requires ALB""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""RStudio Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}},{""M"":{""OutputKey"":{""S"":""MaxCountALBDependentWorkspaces""},""OutputValue"":{""S"":""100""},""Description"":{""S"":""Maximum number of ALB dependent Workspaces""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""InstanceSecurityGroupId""},""OutputValue"":{""S"":""sg-00b67bc2493540ea6""},""Description"":{""S"":""EC2 Instance Security Group Id""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-01af4e6f46e580313""},""Description"":{""S"":""EC2 Linux Instance Id""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1694713439352-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""ListenerRuleARN""},""OutputValue"":{""S"":""arn:aws:elasticloadbalancing:us-east-1:985832498708:listener-rule/app/analysis-1664558298131/24900e75bb67c688/916e40ea13ad04ad/ed5f9342ff260344""},""Description"":{""S"":""ARN of the listener rule created by code""}}}]","DBMI-teaching","pp-iylqvdv4eymcs","11","TERMINATED","[{""S"":""DBMI-teaching-LIBS""}]","{}","","2023-10-27T14:52:42.208Z","_system_"
"45a4026d-762c-41fc-9e64-a9793a551325","71.174.229.240/32","2023-10-19T17:52:19.630Z","u-4CYHGHl8BYRAohPf6EZ8v","sdasd","windows-small","prod-wksgqqvm6wm5g-pa-r7whn5rgrssdq","","","0","false","","test-windows-ochin","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-5246xdhkgb3nk/8d32c5a0-6ea8-11ee-bcc6-0af7b1feaf7f""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""rdp""},""Description"":{""S"":""Protocol for connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-0728086e80ec4f4f2""},""Description"":{""S"":""EC2 Windows Instance Id""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""S"":""ec2-54-167-246-213.compute-1.amazonaws.com""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1697738067199-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePublicIp""},""OutputValue"":{""S"":""54.167.246.213""},""Description"":{""S"":""Public IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""RDP to EC2 Windows Instance""},""Description"":{""S"":""Name of the connection""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-0728086e80ec4f4f2""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}}]","aim-ahead-swb-prod","pp-5246xdhkgb3nk","3","TERMINATED","[]","","","2023-10-19T18:39:27.369Z","u-XXKcqsIbEsUvwwkKvKLNW"
"cfc8521d-cec4-4b75-98e0-f8682ffd3418","134.174.140.196/32","2023-09-15T15:20:40.795Z","u-6b4Pigf_uzGhmeFeKKt4f","rstudio for bmi 703","rstudio-small-nonstop","prod-7rixzx2sygszm-pa-35hi6h7mizws4","","","teaching","false","ae97e31c-2536-429e-adaa-063024dc267e","jgoh-bmi703-rstudio","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-kemtu7zr76nxk/c069da90-53db-11ee-8e60-0e3a668d44c3""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""MaxCountALBDependentWorkspaces""},""OutputValue"":{""S"":""100""},""Description"":{""S"":""Maximum number of ALB dependent Workspaces""}}},{""M"":{""OutputKey"":{""S"":""TargetGroupARN""},""OutputValue"":{""S"":""arn:aws:elasticloadbalancing:us-east-1:985832498708:targetgroup/analysis-1694791375674/d54daab7abc5ba04""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}},{""M"":{""OutputKey"":{""S"":""NeedsALB""},""OutputValue"":{""S"":""true""},""Description"":{""S"":""Flag to specify environment requires ALB""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-0a4342c32639d4e98""},""Description"":{""S"":""EC2 Linux Instance Id""}}},{""M"":{""OutputKey"":{""S"":""InstanceSecurityGroupId""},""OutputValue"":{""S"":""sg-0da2bf75b65a8631b""},""Description"":{""S"":""EC2 Instance Security Group Id""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Type""},""OutputValue"":{""S"":""RStudioV2""},""Description"":{""S"":""Type of environment this connection is for""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""NULL"":true},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1694791375674-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-0a4342c32639d4e98""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""RStudio Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePrivateIp""},""OutputValue"":{""S"":""10.128.10.146""},""Description"":{""S"":""Private IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""ListenerRuleARN""},""OutputValue"":{""S"":""arn:aws:elasticloadbalancing:us-east-1:985832498708:listener-rule/app/analysis-1664558298131/24900e75bb67c688/916e40ea13ad04ad/d3f347204d27b8ab""},""Description"":{""S"":""ARN of the listener rule created by code""}}}]","DBMI-teaching","pp-kemtu7zr76nxk","31","TERMINATED","[{""S"":""DBMI-teaching-LIBS""},{""S"":""DBMI-teaching-READONLY-703""},{""S"":""jesslyn-goh""}]","{}","","2023-10-27T15:43:15.377Z","_system_"
"a08912b2-6676-4ab7-a030-075b9d15061e","3.233.127.62/32","2023-09-06T12:57:21.008Z","u-m-8A_pcHsobINcZ53VOh9","trying again","rstudio-small","prod-7rixzx2sygszm-pa-35hi6h7mizws4","","","teaching","false","ae97e31c-2536-429e-adaa-063024dc267e","emily-bmi-rstudio-small","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-uqtfbnl7ebweq/39ea1de0-4cb5-11ee-b91e-0acd3621d8e1""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""NeedsALB""},""OutputValue"":{""S"":""true""},""Description"":{""S"":""Flag to specify environment requires ALB""}}},{""M"":{""OutputKey"":{""S"":""TargetGroupARN""},""OutputValue"":{""S"":""arn:aws:elasticloadbalancing:us-east-1:985832498708:targetgroup/analysis-1694005171426/52ac3bffec64bfcb""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-0887d68c695db00a8""},""Description"":{""S"":""EC2 Linux Instance Id""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""RStudio Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-0887d68c695db00a8""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1694005171426-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePrivateIp""},""OutputValue"":{""S"":""10.128.10.176""},""Description"":{""S"":""Private IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MaxCountALBDependentWorkspaces""},""OutputValue"":{""S"":""100""},""Description"":{""S"":""Maximum number of ALB dependent Workspaces""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""NULL"":true},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Type""},""OutputValue"":{""S"":""RStudioV2""},""Description"":{""S"":""Type of environment this connection is for""}}},{""M"":{""OutputKey"":{""S"":""InstanceSecurityGroupId""},""OutputValue"":{""S"":""sg-0328f853aae3082bb""},""Description"":{""S"":""EC2 Instance Security Group Id""}}},{""M"":{""OutputKey"":{""S"":""ListenerRuleARN""},""OutputValue"":{""S"":""arn:aws:elasticloadbalancing:us-east-1:985832498708:listener-rule/app/analysis-1664558298131/24900e75bb67c688/916e40ea13ad04ad/7104b8f9be5327c2""},""Description"":{""S"":""ARN of the listener rule created by code""}}}]","DBMI-teaching","pp-uqtfbnl7ebweq","31","TERMINATED","[{""S"":""DBMI-teaching-LIBS""},{""S"":""DBMI-teaching-READONLY-705""},{""S"":""DBMI-teaching-READONLY-703""}]","{}","","2023-10-27T15:50:44.212Z","_system_"
"e6f49882-1486-4329-be3c-fc466aaa4000","134.174.140.195/32","2023-09-15T03:58:00.878Z","u-DkaTQXvqc1a5SyvKlCcy_","Workspace for Sam Wang for BMI703","sagemaker-small","prod-o5niatppdiag6-pa-7xy4aasp5pk5e","","","teaching","false","","XiWangBMI7032023","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-dflfwxu4s6nvk/6181f120-537c-11ee-a46c-0a2376bb9b99""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""NotebookInstanceName""},""OutputValue"":{""S"":""BasicNotebookInstance-PppLClAzDcJf""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionNotebookArn""},""OutputValue"":{""S"":""arn:aws:sagemaker:us-east-1:985832498708:notebook-instance/basicnotebookinstance-ppplclazdcjf""},""Description"":{""S"":""SageMaker Notebook Arn""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionInfo""},""OutputValue"":{""S"":""BasicNotebookInstance-PppLClAzDcJf""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionPolicy""},""OutputValue"":{""S"":""presigned-url-access""},""Description"":{""S"":""Inline policy name that has use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionType""},""OutputValue"":{""S"":""SageMaker""},""Description"":{""S"":""Type of environment this connection is for""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionName""},""OutputValue"":{""S"":""SageMaker Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRole""},""OutputValue"":{""S"":""analysis-1694750414642-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role name to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1694750414642-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1694750414642-sagemaker-notebook-role""},""Description"":{""S"":""IAM role assumed by the SageMaker workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionScheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}}]","DBMI-teaching","pp-dflfwxu4s6nvk","13","TERMINATED","[{""S"":""sam-wang""},{""S"":""DBMI-teaching-LIBS""},{""S"":""DBMI-teaching-READONLY-703""}]","{}","","2023-10-27T13:36:52.899Z","_system_"
"9d21d410-21fe-4fed-a752-a8f1967e80c5","50.234.189.44/32","2023-09-12T04:42:14.185Z","u-6aK6Ewaq7w3UyLTQNX5k6","BMI 703 Workspace for Sivateja Tangirala","sagemaker-small","prod-o5niatppdiag6-pa-7xy4aasp5pk5e","","","teaching","false","","BMI703-Tangirala-Sivateja","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-zc5t54tzve7e2/0cf7b9c0-5127-11ee-9cbd-0e77a252a81d""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionScheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1694493863290-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionNotebookArn""},""OutputValue"":{""S"":""arn:aws:sagemaker:us-east-1:985832498708:notebook-instance/basicnotebookinstance-ud19amnjc9t8""},""Description"":{""S"":""SageMaker Notebook Arn""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionPolicy""},""OutputValue"":{""S"":""presigned-url-access""},""Description"":{""S"":""Inline policy name that has use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRole""},""OutputValue"":{""S"":""analysis-1694493863290-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role name to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionInfo""},""OutputValue"":{""S"":""BasicNotebookInstance-ud19amNJc9T8""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""NotebookInstanceName""},""OutputValue"":{""S"":""BasicNotebookInstance-ud19amNJc9T8""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1694493863290-sagemaker-notebook-role""},""Description"":{""S"":""IAM role assumed by the SageMaker workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionType""},""OutputValue"":{""S"":""SageMaker""},""Description"":{""S"":""Type of environment this connection is for""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionName""},""OutputValue"":{""S"":""SageMaker Notebook""},""Description"":{""S"":""Name for this connection""}}}]","DBMI-teaching","pp-zc5t54tzve7e2","5","TERMINATED","[{""S"":""DBMI-teaching-LIBS""}]","{}","","2023-10-27T13:35:39.502Z","_system_"
"b46ed205-f87f-42ba-a81a-b13571100201","103.105.103.5/32","2023-01-17T18:08:49.890Z","u-ArpN21rjbdn65kQfqqqN2","tett","ec2-windows-admin-v0_1","prod-iegickme3ylny-pa-se3hdrs72kilo","","","0","true","","bhanu-windows-ssms","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-dfq6cvshakxlu/50757520-9692-11ed-811e-0aa9fa369fe7""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""S"":""ec2-34-203-210-114.compute-1.amazonaws.com""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePublicIp""},""OutputValue"":{""S"":""34.203.210.114""},""Description"":{""S"":""Public IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""rdp""},""Description"":{""S"":""Protocol for connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""RDP to EC2 Windows Instance""},""Description"":{""S"":""Name of the connection""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-0728529b4750c416a""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1673979064825-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-0728529b4750c416a""},""Description"":{""S"":""EC2 Windows Instance Id""}}}]","aim-ahead-swb-prod","pp-dfq6cvshakxlu","5","TERMINATED","[]","","","2023-10-18T21:24:08.289Z","u-ArpN21rjbdn65kQfqqqN2"
"3243fc7f-4727-405d-84fc-f317e0fc46c2","134.174.140.196/32","2023-09-15T15:21:45.355Z","u-sqmUuviNBB3G0XC76DwfM","9/15 class for 703","rstudio-small-nonstop","prod-7rixzx2sygszm-pa-35hi6h7mizws4","","","teaching","false","ae97e31c-2536-429e-adaa-063024dc267e","isabel-smokelin-r-studio","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-4qcph73ni76xs/e5ee7fa0-53db-11ee-8a99-0e58a0b267a9""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""TargetGroupARN""},""OutputValue"":{""S"":""arn:aws:elasticloadbalancing:us-east-1:985832498708:targetgroup/analysis-1694791438238/a2ba4f3b8ab847e7""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}},{""M"":{""OutputKey"":{""S"":""MaxCountALBDependentWorkspaces""},""OutputValue"":{""S"":""100""},""Description"":{""S"":""Maximum number of ALB dependent Workspaces""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-0154dd3ed22c86433""},""Description"":{""S"":""EC2 Linux Instance Id""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""RStudio Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""NeedsALB""},""OutputValue"":{""S"":""true""},""Description"":{""S"":""Flag to specify environment requires ALB""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""NULL"":true},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""InstanceSecurityGroupId""},""OutputValue"":{""S"":""sg-07e575efb2d08f202""},""Description"":{""S"":""EC2 Instance Security Group Id""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePrivateIp""},""OutputValue"":{""S"":""10.128.10.243""},""Description"":{""S"":""Private IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-0154dd3ed22c86433""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1694791438238-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Type""},""OutputValue"":{""S"":""RStudioV2""},""Description"":{""S"":""Type of environment this connection is for""}}},{""M"":{""OutputKey"":{""S"":""ListenerRuleARN""},""OutputValue"":{""S"":""arn:aws:elasticloadbalancing:us-east-1:985832498708:listener-rule/app/analysis-1664558298131/24900e75bb67c688/916e40ea13ad04ad/32f1301a805a4403""},""Description"":{""S"":""ARN of the listener rule created by code""}}}]","DBMI-teaching","pp-4qcph73ni76xs","96","TERMINATED","[{""S"":""isabel-smokelin""},{""S"":""DBMI-teaching-LIBS""},{""S"":""DBMI-teaching-READONLY-703""}]","{}","","2023-10-27T15:53:12.539Z","_system_"
